census_2020_block_id,"census_2020_block_geoid",census_2020_block_group_id
1245,"530330021002004",80
1246,"530330021002005",80
1247,"530330021002006",80
1248,"530330021002007",80
1249,"530330021002008",80
1250,"530330021002009",80
1251,"530330021002010",80
1252,"530330021002011",80
1253,"530330021002012",80
1254,"530330021002013",80
1255,"530330021002014",80
1256,"530330021002015",80
1257,"530330021002016",80
1258,"530330021002017",80
1259,"530330021002018",80
1260,"530330021002019",80
1261,"530330021003000",81
1262,"530330021003001",81
1263,"530330021003002",81
1264,"530330021003003",81
1265,"530330021003004",81
1266,"530330021003005",81
1267,"530330021003006",81
1268,"530330021003007",81
1269,"530330021003008",81
1270,"530330021003009",81
1271,"530330021003010",81
1272,"530330021003011",81
1273,"530330021003012",81
1274,"530330021003013",81
1275,"530330022001000",82
1276,"530330022001001",82
1277,"530330022001002",82
1278,"530330022001003",82
1279,"530330022001004",82
1280,"530330022001005",82
1281,"530330022001006",82
1282,"530330022001007",82
1283,"530330022001008",82
1284,"530330022001009",82
1285,"530330022001010",82
1286,"530330022001011",82
1287,"530330022001012",82
1288,"530330022001013",82
1289,"530330022001014",82
1290,"530330022001015",82
1291,"530330022001016",82
1292,"530330022001017",82
1293,"530330022001018",82
1294,"530330022001019",82
1295,"530330022001020",82
1296,"530330022001021",82
1297,"530330022002000",83
1298,"530330022002001",83
1299,"530330022002002",83
1300,"530330022002003",83
1301,"530330022002004",83
1302,"530330022002005",83
1303,"530330022002006",83
1304,"530330022002007",83
1305,"530330022002008",83
1306,"530330022002009",83
1307,"530330022002010",83
1308,"530330022002011",83
1309,"530330022002012",83
1310,"530330022002013",83
1311,"530330022003000",84
1312,"530330022003001",84
1313,"530330022003002",84
1314,"530330022003003",84
1315,"530330022003004",84
1316,"530330022003005",84
1317,"530330022003006",84
1318,"530330022003007",84
1319,"530330022003008",84
1320,"530330022003009",84
1321,"530330022003010",84
1322,"530330022003011",84
1323,"530330022003012",84
1324,"530330022003013",84
1325,"530330022003014",84
1326,"530330022003015",84
1327,"530330022003016",84
1328,"530330022003017",84
1329,"530330022003018",84
1330,"530330022003019",84
1331,"530330022003020",84
1332,"530330022003021",84
1333,"530330022004000",85
1334,"530330022004001",85
1335,"530330022004002",85
1336,"530330022004003",85
1337,"530330022004004",85
1338,"530330022004005",85
1339,"530330022004006",85
1340,"530330022004007",85
1341,"530330022004008",85
1342,"530330022004009",85
1343,"530330022004010",85
1344,"530330022004011",85
1345,"530330022004012",85
1346,"530330022004013",85
1347,"530330022004014",85
1348,"530330022004015",85
1349,"530330022004016",85
1350,"530330022004017",85
1351,"530330022004018",85
1352,"530330022004019",85
1353,"530330022004020",85
1354,"530330022004021",85
1355,"530330022004022",85
1356,"530330022004023",85
1357,"530330024001000",86
1358,"530330024001001",86
1359,"530330024001002",86
1360,"530330024001003",86
1361,"530330024001004",86
1362,"530330024001005",86
1363,"530330024001006",86
1364,"530330024001007",86
1365,"530330024001008",86
1366,"530330024001009",86
1367,"530330024001010",86
1368,"530330024001011",86
1369,"530330024001012",86
1370,"530330024001013",86
1371,"530330024001014",86
1372,"530330024001015",86
1373,"530330024001016",86
1374,"530330024001017",86
1375,"530330024001018",86
1376,"530330024001019",86
1377,"530330024001020",86
1378,"530330024001021",86
1379,"530330024001022",86
1380,"530330024001023",86
1381,"530330024001024",86
1382,"530330024001025",86
1383,"530330024002000",87
1384,"530330024002001",87
1385,"530330024002002",87
1386,"530330024002003",87
1387,"530330024002004",87
1388,"530330024002005",87
1389,"530330024002006",87
1390,"530330024002007",87
1391,"530330024002008",87
1392,"530330024002009",87
1393,"530330024002010",87
1394,"530330024002011",87
1395,"530330024002012",87
1396,"530330024002013",87
1397,"530330024002014",87
1398,"530330024002015",87
1399,"530330024002016",87
1400,"530330024002017",87
1401,"530330024002018",87
1402,"530330024002019",87
1403,"530330024002020",87
1404,"530330024002021",87
1405,"530330024002022",87
1406,"530330024002023",87
1407,"530330025001000",88
1408,"530330025001001",88
1409,"530330025001002",88
1410,"530330025001003",88
1411,"530330025001004",88
1412,"530330025001005",88
1413,"530330025001006",88
1414,"530330025001007",88
1415,"530330025001008",88
1416,"530330025001009",88
1417,"530330025001010",88
1418,"530330025001011",88
1419,"530330025001012",88
1420,"530330025001013",88
1421,"530330025001014",88
1422,"530330025001015",88
1423,"530330025001016",88
1424,"530330025001017",88
1425,"530330025001018",88
1426,"530330025001019",88
1427,"530330025001020",88
1428,"530330025001021",88
1429,"530330025001022",88
1430,"530330025001023",88
1431,"530330025001024",88
1432,"530330025001025",88
1433,"530330025001026",88
1434,"530330025001027",88
1435,"530330025002000",89
1436,"530330025002001",89
1437,"530330025002002",89
1438,"530330025002003",89
1439,"530330025002004",89
1440,"530330025002005",89
1441,"530330025002006",89
1442,"530330025002007",89
1443,"530330025002008",89
1444,"530330025002009",89
1445,"530330025002010",89
1446,"530330025002011",89
1447,"530330025002012",89
1448,"530330025002013",89
1449,"530330025002014",89
1450,"530330025002015",89
1451,"530330025002016",89
1452,"530330026001000",90
1453,"530330026001001",90
1454,"530330026001002",90
1455,"530330026001003",90
1456,"530330026001004",90
1457,"530330026001005",90
1458,"530330026001006",90
1459,"530330026001007",90
1460,"530330026001008",90
1461,"530330026001009",90
1462,"530330026001010",90
1463,"530330026001011",90
1464,"530330026001012",90
1465,"530330026001013",90
1466,"530330026001014",90
1467,"530330026001015",90
1468,"530330026001016",90
1469,"530330026001017",90
1470,"530330026002000",91
1471,"530330026002001",91
1472,"530330026002002",91
1473,"530330026002003",91
1474,"530330026002004",91
1475,"530330026002005",91
1476,"530330026002006",91
1477,"530330026002007",91
1478,"530330026002008",91
1479,"530330026002009",91
1480,"530330026002010",91
1481,"530330026002011",91
1482,"530330026002012",91
1483,"530330026002013",91
1484,"530330026002014",91
1485,"530330026002015",91
1486,"530330026002016",91
1487,"530330026002017",91
1488,"530330026002018",91
1489,"530330026002019",91
1490,"530330026002020",91
1491,"530330026002021",91
1492,"530330026003000",92
1493,"530330026003001",92
1494,"530330026003002",92
1495,"530330026003003",92
1496,"530330026003004",92
1497,"530330026003005",92
1498,"530330026003006",92
1499,"530330026003007",92
1500,"530330026003008",92
1501,"530330026003009",92
1502,"530330026003010",92
1503,"530330026003011",92
1504,"530330026003012",92
1505,"530330026003013",92
1506,"530330026003014",92
1507,"530330026003015",92
1508,"530330026003016",92
1509,"530330026003017",92
1510,"530330026003018",92
1511,"530330026003019",92
1512,"530330026003020",92
1513,"530330026004000",93
1514,"530330026004001",93
1515,"530330026004002",93
1516,"530330026004003",93
1517,"530330026004004",93
1518,"530330026004005",93
1519,"530330026004006",93
1520,"530330026004007",93
1521,"530330026004008",93
1522,"530330026004009",93
1523,"530330026004010",93
1524,"530330026004011",93
1525,"530330026004012",93
1526,"530330026004013",93
1527,"530330026004014",93
1528,"530330026004015",93
1529,"530330026004016",93
1530,"530330026004017",93
1531,"530330026004018",93
1532,"530330027001000",94
1533,"530330027001001",94
1534,"530330027001002",94
1535,"530330027001003",94
1536,"530330027001004",94
1537,"530330027001005",94
1538,"530330027001006",94
1539,"530330027001007",94
1540,"530330027001008",94
1541,"530330027001009",94
1542,"530330027001010",94
1543,"530330027001011",94
1544,"530330027001012",94
1545,"530330027001013",94
1546,"530330027001014",94
1547,"530330027001015",94
1548,"530330027001016",94
1549,"530330027001017",94
1550,"530330027001018",94
1551,"530330027001019",94
1552,"530330027001020",94
1553,"530330027001021",94
1554,"530330027001022",94
1555,"530330027001023",94
1556,"530330027001024",94
1557,"530330027001025",94
1558,"530330027002000",95
1559,"530330027002001",95
1560,"530330027002002",95
1561,"530330027002003",95
1562,"530330027002004",95
1563,"530330027002005",95
1564,"530330027002006",95
1565,"530330027002007",95
1566,"530330027002008",95
1567,"530330027002009",95
1568,"530330027002010",95
1569,"530330027002011",95
1570,"530330027002012",95
1571,"530330027002013",95
1572,"530330027002014",95
1573,"530330027002015",95
1574,"530330027002016",95
1575,"530330027002017",95
1576,"530330027002018",95
1577,"530330027002019",95
1578,"530330027002020",95
1579,"530330027002021",95
1580,"530330027002022",95
1581,"530330027002023",95
1582,"530330027002024",95
1583,"530330027002025",95
1584,"530330027002026",95
1585,"530330027002027",95
1586,"530330027002028",95
1587,"530330027002029",95
1588,"530330027002030",95
1589,"530330027002031",95
1590,"530330027002032",95
1591,"530330027002033",95
1592,"530330027002034",95
1593,"530330027002035",95
1594,"530330027002036",95
1595,"530330027003000",96
1596,"530330027003001",96
1597,"530330027003002",96
1598,"530330027003003",96
1599,"530330027003004",96
1600,"530330027003005",96
1601,"530330027003006",96
1602,"530330027003007",96
1603,"530330027003008",96
1604,"530330027003009",96
1605,"530330027003010",96
1606,"530330027003011",96
1607,"530330027003012",96
1608,"530330027003013",96
1609,"530330027003014",96
1610,"530330027003015",96
1611,"530330027004000",97
1612,"530330027004001",97
1613,"530330027004002",97
1614,"530330027004003",97
1615,"530330027004004",97
1616,"530330027004005",97
1617,"530330027004006",97
1618,"530330027004007",97
1619,"530330027004008",97
1620,"530330027004009",97
1621,"530330027004010",97
1622,"530330027004011",97
1623,"530330027004012",97
1624,"530330027004013",97
1625,"530330027004014",97
1626,"530330027004015",97
1627,"530330027004016",97
1628,"530330027004017",97
1629,"530330027004018",97
1630,"530330027004019",97
1631,"530330027004020",97
1632,"530330027004021",97
1633,"530330027004022",97
1634,"530330027004023",97
1635,"530330027004024",97
1636,"530330027004025",97
1637,"530330027004026",97
1638,"530330027004027",97
1639,"530330027004028",97
1640,"530330028001000",98
1641,"530330028001001",98
1642,"530330028001002",98
1643,"530330028001003",98
1644,"530330028001004",98
1645,"530330028001005",98
1646,"530330028001006",98
1647,"530330028001007",98
1648,"530330028001008",98
1649,"530330028001009",98
1650,"530330028001010",98
1651,"530330028001011",98
1652,"530330028001012",98
1653,"530330028001013",98
1654,"530330028001014",98
1655,"530330028001015",98
1656,"530330028001016",98
1657,"530330028001017",98
1658,"530330028002000",99
1659,"530330028002001",99
1660,"530330028002002",99
1661,"530330028002003",99
1662,"530330028002004",99
1663,"530330028002005",99
1664,"530330028002006",99
1665,"530330028002007",99
1666,"530330028002008",99
1667,"530330028002009",99
1668,"530330028002010",99
1669,"530330028002011",99
1670,"530330028002012",99
1671,"530330028002013",99
1672,"530330028002014",99
1673,"530330028002015",99
1674,"530330028002016",99
1675,"530330028003000",100
1676,"530330028003001",100
1677,"530330028003002",100
1678,"530330028003003",100
1679,"530330028003004",100
1680,"530330028003005",100
1681,"530330028003006",100
1682,"530330028003007",100
1683,"530330028003008",100
1684,"530330028003009",100
1685,"530330028003010",100
1686,"530330028003011",100
1687,"530330028003012",100
1688,"530330028003013",100
1689,"530330028003014",100
1690,"530330028004000",101
1691,"530330028004001",101
1692,"530330028004002",101
1693,"530330028004003",101
1694,"530330028004004",101
1695,"530330028004005",101
1696,"530330028004006",101
1697,"530330028004007",101
1698,"530330028004008",101
1699,"530330028004009",101
1700,"530330028004010",101
1701,"530330028004011",101
1702,"530330028004012",101
1703,"530330028004013",101
1704,"530330028004014",101
1705,"530330028004015",101
1706,"530330028004016",101
1707,"530330028004017",101
1708,"530330029001000",102
1709,"530330029001001",102
1710,"530330029001002",102
1711,"530330029001003",102
1712,"530330029001004",102
1713,"530330029001005",102
1714,"530330029001006",102
1715,"530330029001007",102
1716,"530330029001008",102
1717,"530330029001009",102
1718,"530330029001010",102
1719,"530330029001011",102
1720,"530330029001012",102
1721,"530330029001013",102
1722,"530330029001014",102
1723,"530330029001015",102
1724,"530330029001016",102
1725,"530330029001017",102
1726,"530330029001018",102
1727,"530330029001019",102
1728,"530330029001020",102
1729,"530330029001021",102
1730,"530330029002000",103
1731,"530330029002001",103
1732,"530330029002002",103
1733,"530330029002003",103
1734,"530330029002004",103
1735,"530330029002005",103
1736,"530330029002006",103
1737,"530330029002007",103
1738,"530330029002008",103
1739,"530330029002009",103
1740,"530330029002010",103
1741,"530330029002011",103
1742,"530330029002012",103
1743,"530330029002013",103
1744,"530330029002014",103
1745,"530330029002015",103
1746,"530330029002016",103
1747,"530330029002017",103
1748,"530330029002018",103
1749,"530330029002019",103
1750,"530330029002020",103
1751,"530330029002021",103
1752,"530330029002022",103
1753,"530330029002023",103
1754,"530330029002024",103
1755,"530330029002025",103
1756,"530330029003000",104
1757,"530330029003001",104
1758,"530330029003002",104
1759,"530330029003003",104
1760,"530330029003004",104
1761,"530330029003005",104
1762,"530330029003006",104
1763,"530330029003007",104
1764,"530330029003008",104
1765,"530330029003009",104
1766,"530330029003010",104
1767,"530330029003011",104
1768,"530330029003012",104
1769,"530330029003013",104
1770,"530330029003014",104
