county_id,census_2010_block_group_id,sector_id,number_of_jobs
033,530330074012,4,38
033,530330240003,9,0
033,530330320031,7,111
061,530610528052,5,187
061,530610522032,4,24
033,530330290035,7,11
033,530330303052,9,17
033,530330248002,13,133
061,530610519182,1,-11
033,530330277015,12,41
061,530610508004,13,80
033,530330101002,8,23
053,530530731201,5,56
033,530330312021,3,8
033,530330289021,5,1
053,530530606004,3,11
053,530530726022,11,22
033,530330219054,8,29
053,530530703135,9,10
035,530350925002,9,387
033,530330115001,7,46
035,530350929011,8,1
033,530330303091,9,59
061,530619400022,12,2
033,530330042003,3,45
033,530330323193,11,389
033,530330039002,10,1
033,530330097023,7,30
053,530530713101,12,12
061,530610512003,2,25
033,530330098002,9,5
061,530610519231,8,4
053,530530714032,9,10
033,530330256023,13,108
033,530330294061,10,2
033,530330118003,9,6
061,530610524022,10,91
035,530350929023,4,28
033,530330045002,3,30
053,530530625005,11,3
061,530610535091,5,85
033,530330202005,13,122
033,530330260021,11,17
033,530330032003,8,46
033,530330313011,5,22
035,530350806001,11,20
033,530330081003,3,359
061,530610535072,4,23
061,530610522074,2,27
061,530610507003,10,16
053,530530702031,8,113
033,530330320071,3,2
053,530530734051,7,21
061,530610409002,5,5
033,530330261002,11,4
061,530610401001,2,113
061,530610418052,10,571
053,530530630001,8,7
033,530330084003,10,437
033,530330047004,10,1482
033,530330232012,2,20
053,530530717061,5,159
061,530610521052,2,19
033,530330254001,13,485
033,530330289025,7,42
053,530530714111,5,4
061,530610419052,3,50
033,530330004022,1,8
035,530350929023,1,2
033,530330323072,7,-4
061,530610519151,3,9
061,530610536041,4,48
033,530330323193,8,82
053,530530731101,4,10
061,530610416012,8,1
033,530330299021,3,4
053,530530613002,5,51
053,530530617003,2,10
033,530330249021,1,3
061,530610505003,2,50
053,530530701004,11,4
061,530610520053,5,6
033,530330041005,8,10
033,530330320052,2,2
053,530530716011,9,51
053,530530611002,7,53
061,530610527083,4,1
033,530330292044,9,5
061,530610519161,10,295
061,530610535091,8,13
053,530530611004,2,5
033,530330268021,2,1
053,530530714103,9,35
053,530530607005,5,1
053,530530633001,5,7
033,530330119005,2,19
053,530530626001,4,577
061,530610416014,11,21
053,530530620001,2,4
035,530350803001,12,21
053,530530712072,8,10
033,530330320082,11,7
033,530330098001,8,52
033,530330111024,7,15
053,530530624003,12,9
061,530610412022,5,183
061,530610527092,11,10
053,530530726035,12,276
061,530610536022,3,1
061,530610501023,11,129
053,530530609055,8,8
033,530330303052,3,2
033,530330240003,3,5
035,530359400001,5,7
053,530530731201,11,111
053,530530630002,4,205
033,530330206002,12,25
033,530330268013,2,1
033,530330254003,3,7
033,530330325002,9,38
033,530330220013,11,40
061,530610405002,7,44
033,530330201001,11,10
061,530610519213,10,3
033,530330031005,2,22
053,530530731161,5,2
061,530610538013,4,7
053,530530703131,2,76
053,530530719011,2,40
033,530330102003,11,14
053,530539400091,9,145
061,530610504024,7,26
033,530330262002,3,8
061,530610532023,9,1
061,530610519055,5,14
061,530610420063,9,2
033,530330320031,10,133
033,530330101002,11,31
053,530530634006,9,1
033,530330017023,9,276
033,530330276001,9,140
035,530350912033,13,231
035,530350921002,2,24
053,530530718051,5,1
053,530530723073,11,2
061,530610519233,7,96
053,530530712072,5,153
053,530530718061,5,21
033,530330301003,12,3
053,530530633001,2,25
033,530330232023,9,6
035,530350923003,12,1
053,530530724052,11,7
033,530330319032,10,7
053,530530618003,4,3
033,530330326022,9,8
053,530530701003,8,19
061,530610518042,9,1
033,530330216001,2,48
061,530610418064,9,22
033,530330092002,9,444
053,530530609032,9,24
053,530530609055,5,8
061,530610529061,13,75
053,530530731201,8,5
053,530530630002,7,132
053,530530731241,7,0
061,530610512002,1,1
053,530530726022,8,21
033,530330043021,4,9
061,530610405002,4,3
033,530330049005,2,16
033,530330313022,12,6
053,530530735001,2,159
033,530330013001,1,4
061,530610538012,1,45
033,530330005001,13,2
033,530330321042,11,31
033,530330079001,4,7
053,530530734044,5,6
033,530330268024,3,1
061,530610418053,5,754
061,530610417011,10,97
061,530610535061,10,24
033,530330027001,5,15
033,530330324013,4,9
033,530330204025,12,18
035,530350901013,13,70
061,530610522062,4,4
061,530610503004,2,24
053,530530731111,11,73
033,530330268023,3,1
053,530530615003,2,7
053,530530617002,4,1
053,530530731261,9,32
061,530610526041,7,38
033,530330103003,4,14
033,530330017022,1,2
053,530530731083,5,2
033,530330004022,4,12
033,530330095004,8,9
053,530530733021,5,289
033,530330246022,9,5
033,530330289025,10,71
061,530610535092,11,33
053,530530726021,5,18
033,530330013002,5,47
053,530530731101,7,31
033,530330326024,8,3
053,530530729061,10,143
033,530330249021,4,3
033,530330227031,1,8
033,530330327032,13,422
061,530610527011,7,8
033,530330292052,12,129
061,530610522042,2,13
053,530530624001,5,37
061,530610528043,1,4
033,530330323072,4,2
033,530330236013,3,2
053,530530624004,9,3
035,530350801023,1,2
033,530330077003,9,8
061,530610535073,7,11
033,530330226043,9,20
033,530330036002,12,10
035,530350804002,2,22
053,530530731212,7,57
033,530330219033,8,1
061,530610519161,7,165
061,530610536043,7,16
053,530530703093,7,88
053,530530719025,4,6
061,530610535045,13,191
035,530350811002,3,-7
033,530330249023,10,1
033,530330116001,10,1
033,530330312024,7,19
053,530530712064,3,3
033,530330320072,4,2
033,530330304042,5,3
033,530330241002,2,12
033,530330075003,8,41
033,530330327025,9,12
033,530330261001,10,1
053,530530617002,7,9
033,530330216001,8,4
033,530330047003,11,118
033,530330203001,5,2
061,530610528064,11,1
053,530530713063,7,18
061,530610418122,5,140
033,530330254002,8,1
053,530530712103,4,20
033,530330257022,2,2
033,530330229023,1,5
033,530330114021,10,139
033,530330044002,4,10
033,530330105002,13,91
033,530330098004,7,118
033,530330267003,9,12
061,530610418103,7,22
035,530350904002,4,16
033,530330299023,7,1014
053,530530725041,4,18
061,530610404001,13,195
033,530330108002,12,87
061,530610407001,9,341
033,530330226062,5,7
033,530330255002,3,2
061,530610536021,3,19
033,530330064003,8,9
033,530330296013,8,2
033,530330215002,4,8
053,530530702032,4,1
053,530530721091,13,82
061,530610419034,10,3
033,530330218023,7,31
033,530330096004,8,2
033,530330318002,5,2
053,530530712072,12,92
033,530330216002,2,40
061,530610535044,7,7
053,530530701003,1,3
053,530530733022,10,171
061,530610417012,9,444
053,530530623003,7,17
033,530330094002,4,62
033,530330230003,2,22
053,530539400061,3,2
033,530330112002,4,468
033,530330296014,11,5
033,530330253011,9,2
033,530330303061,13,84
033,530330308012,9,9
053,530530725042,10,20
033,530330250052,7,123
033,530330222031,8,2
033,530330320052,5,2
053,530530734081,2,30
053,530539400083,3,1
053,530530635021,9,4
033,530330289013,4,9
053,530530721122,2,8
053,530530617003,5,3
061,530610416051,7,90
033,530330251022,10,90
033,530330315022,2,32
033,530330291021,9,10
033,530330292042,5,6
061,530610521083,8,4
033,530330109002,4,2202
053,530530703154,5,5
033,530330203003,12,44
033,530330104023,7,42
053,530539400043,10,7
033,530330113004,2,4
033,530330265002,4,26
053,530530718052,10,109
033,530330225003,9,48
053,530530612001,11,7
053,530530623001,3,1
033,530330317032,7,25
061,530610521132,2,48
033,530330072002,7,386
053,530530715034,4,8
053,530530726013,9,16
033,530330322072,9,4
053,530530725042,7,108
033,530330225004,3,259
033,530330284024,5,431
035,530350912011,12,149
053,530530726012,2,26
033,530330216002,5,128
035,530350902011,9,93
061,530610521052,8,14
033,530330016001,11,54
061,530610517012,4,2
033,530330097013,10,2
033,530330328003,12,19
033,530330044003,4,4
033,530330094002,7,198
033,530330119005,11,18
061,530610522082,2,51
033,530330205006,9,32
033,530330303141,1,16
033,530330221023,8,3
033,530330010001,12,25
061,530610519243,7,46
033,530330093002,8,125
053,530530612006,9,39
033,530330327022,12,41
061,530610416051,10,19
053,530530721054,11,27
061,530610416082,8,3
053,530530703152,9,61
061,530610518023,8,36
033,530330319033,11,3
053,530530623004,4,-215
061,530610528042,1,145
033,530330278003,2,9
061,530610407002,5,47
053,530530703154,2,20
033,530330289013,7,36
033,530330323192,4,-157
033,530330282003,2,28
035,530350806005,8,147
061,530610528043,4,3
033,530330268024,7,15
033,530330320054,8,1
033,530330049003,10,195
033,530330303112,3,2
053,530530734081,5,419
033,530330104023,10,1
033,530330250052,10,54
053,530530723084,2,7
053,530539400043,7,35
033,530330290012,11,8
033,530330081002,8,399
033,530330006004,4,32
033,530330113004,5,6
033,530330067002,7,445
033,530330310002,11,94
053,530530704042,11,37
053,530530734052,3,1
033,530330309023,9,6
053,530530714064,3,10
061,530610519121,2,1192
033,530330279001,12,252
035,530350929011,1,1
033,530330052003,11,30
053,530530611006,7,30
033,530330323281,3,6
061,530610520034,9,6
053,530530713101,5,10
053,530530725051,4,29
033,530330099001,2,47
033,530330320056,11,1
033,530330293042,8,1
053,530530718083,10,26
033,530330103001,2,13
053,530530703093,4,11
061,530610508002,4,30
053,530530618003,7,15
033,530330079004,3,3
053,530530715052,2,3
061,530610419041,5,405
033,530330018003,4,13
033,530330218021,5,301
033,530330043022,3,2
061,530610533024,11,9
033,530330229011,7,104
033,530330109001,1,12
033,530330207001,2,14
061,530610416011,9,0
053,530530714092,2,1
033,530330108001,9,16
033,530330319062,4,15
053,530530634003,11,12
061,530610533022,1,4
033,530330004023,3,1
033,530330050003,11,146
061,530619400011,4,1
033,530330247022,11,4
061,530610418122,2,78
061,530610529043,8,4
061,530610531022,2,111
033,530330006001,12,122
061,530610413033,10,19
033,530330226062,2,27
035,530350921003,2,122
033,530330323134,7,3436
061,530610501023,4,10
053,530530715062,7,10
035,530350912032,2,15
033,530330322103,4,142
053,530530730061,13,40
033,530330201003,5,7
033,530330061001,2,21
033,530330207001,5,44
061,530610519212,8,5
033,530330109001,4,1029
033,530330020003,9,23
053,530530714103,2,12
033,530330237003,10,132
033,530330118004,3,1
033,530330316013,2,13
033,530330292032,7,28
033,530330298014,2,16
033,530330300046,9,50
033,530330067002,4,21
033,530330323091,7,3687
033,530330090001,4,7
061,530610533021,1,12
033,530330268023,10,1
035,530350911003,9,12
061,530610405002,13,76
061,530610514001,10,753
033,530330105003,9,20
061,530610535051,2,19
033,530330298013,12,2
033,530330004024,3,1
033,530330250052,4,36
035,530350908002,5,41
053,530530618001,2,6
033,530330230004,8,15
033,530330107011,12,8
033,530330108001,12,15
053,530530632001,4,2
033,530330306004,5,90
033,530330049004,2,12
033,530330317032,4,5
061,530610521071,2,22
033,530330079001,10,7
033,530330016002,8,5
033,530330070001,9,3
033,530330325003,4,35
033,530330218021,2,193
033,530330295033,12,2
061,530610519241,11,53
033,530330238042,2,45
035,530350806001,4,3
061,530610512001,5,2
033,530330022003,9,21
033,530330265002,7,62
053,530530733014,8,-146
033,530330080012,10,659
033,530330078004,9,22
033,530330216001,11,10
053,530530719025,7,30
033,530330079005,4,5
061,530610416084,11,14
033,530330059003,9,2
033,530330249022,8,2
053,530530713092,4,2
033,530330312024,4,12
033,530330203001,2,7
033,530330110013,2,13
033,530330223002,1,1
061,530610404003,9,22
061,530610521083,5,77
035,530350807002,9,124
033,530330061002,9,22
053,530530702051,7,5
053,530530617002,10,29
061,530610518031,2,10
033,530330315021,7,4
053,530530712092,7,4
061,530610535071,7,57
053,530530721054,8,1
061,530610533022,7,12
053,530530734052,9,2877
053,530530703152,12,16
053,530530715031,10,72
061,530610525031,2,16
033,530330323291,5,-15
035,530350918001,7,54
061,530610522092,4,20
033,530330267001,11,4
033,530330319043,2,13
033,530330320054,11,4
053,530530726013,12,7
053,530530626002,1,4
033,530330060004,4,20
033,530330292062,3,1
053,530530734041,3,7
053,530530713092,7,7
033,530330291012,8,10
053,530530620003,3,3
033,530330318002,8,4
033,530330104011,11,29
053,530530721121,3,1
033,530330295035,5,43
061,530610520052,9,23
053,530530612004,9,242
033,530330231003,4,-31
053,530530611006,4,12
033,530330293031,12,17
061,530610415002,3,3
033,530330096004,11,17
053,530530635023,9,7
053,530530718083,7,50
033,530330221023,11,4
035,530350905013,7,153
033,530330286005,11,14
033,530330219031,9,2131
033,530330300032,2,62
033,530330059005,2,4
033,530330026003,8,7
033,530330293042,11,4
033,530330222021,7,15
033,530330222031,11,13
061,530619400011,7,5
033,530330247023,11,6
061,530610533022,4,64
033,530330109002,7,1957
053,530530610022,2,3
033,530330204011,11,73
053,530530712071,4,47
061,530610526061,4,2
033,530330060004,1,31
035,530350917003,2,3
035,530350918001,10,91
033,530330320073,2,126
053,530530715043,2,11
035,530350902011,12,6
053,530530719022,8,1
033,530330305043,2,32
061,530610520033,5,18
033,530330232013,5,16
033,530330061002,12,53
033,530330323133,7,290
061,530610502003,1,1
061,530610535072,10,0
033,530330116005,3,10
033,530330250034,11,-3
033,530330326011,13,183
053,530530721085,9,7
053,530530723084,5,1
033,530330061001,5,68
033,530330041003,10,1
033,530330219061,10,78
033,530330308011,4,2901
053,530530733014,5,-237
061,530619400014,8,1
033,530330022004,9,3
033,530330119005,8,1
033,530330041006,4,13
033,530330048001,2,6
033,530330284024,8,1
033,530330021003,2,3
033,530330323091,4,832
061,530610516014,13,199
033,530330323134,10,122
033,530330097013,7,40
033,530330059004,5,23
035,530359401002,5,38
033,530330258033,3,1
061,530610519243,10,23
061,530610412024,4,5
061,530610514001,13,61
035,530350902023,9,1
035,530350908002,2,35
053,530530618001,5,75
033,530330070005,3,1
061,530610416013,7,12
061,530610520051,2,124
053,530530731202,10,7
033,530330289014,5,9
033,530330324011,12,55
033,530330306004,2,18
061,530610522082,5,90
033,530330258053,2,23
035,530350903004,11,34
033,530330309023,12,17
033,530330282003,5,12
033,530330234011,13,76
061,530610521071,5,9
033,530330226042,7,584
033,530330006004,7,160
061,530610518023,5,3383
033,530330106006,2,5
033,530330302013,2,43
033,530330324013,11,55
033,530330322151,8,1
035,530350920001,4,1
033,530330328002,5,7
033,530330048001,5,10
061,530610514002,3,239
033,530330058021,8,8
053,530530703082,9,5
053,530530703092,8,-17
053,530530714081,4,1
053,530530717043,4,74
061,530619400014,5,1964
033,530330001004,12,1
033,530330219034,8,1
033,530330232021,9,263
033,530330110013,5,8
033,530330118006,10,87
033,530330080022,12,3
033,530330116006,4,4
033,530330272002,5,239
061,530610404003,12,104
033,530330225004,9,96
035,530350902013,2,24
053,530530712083,2,34
061,530610535051,5,1
033,530330112002,10,2
033,530330314005,2,13
053,530530734061,4,4
033,530330228033,11,297
033,530330211003,5,2
061,530610408002,11,399
061,530610526053,7,10
033,530330317031,9,2
033,530330111023,4,3
033,530330315021,4,3
033,530330289014,2,4
061,530610420043,9,26
033,530330303113,4,2
061,530610515001,4,32
053,530530725053,11,345
033,530330205001,4,1
033,530330201003,2,14
033,530330049005,8,19
053,530530721121,9,9
033,530330301004,3,1
033,530330296023,5,6
053,530530724081,7,-10
033,530330106006,5,9
033,530330315023,3,3
033,530330323075,7,16
053,530530714032,12,45
053,530530734045,7,31
061,530610535073,10,13
033,530330217003,10,1
033,530330323091,10,645
033,530330323182,2,15
061,530610509003,9,156
033,530330237003,7,4647
033,530330290031,7,39
061,530610519212,11,31
061,530610420011,5,14
061,530610535093,4,1
035,530350921003,5,198
033,530330236031,1,5
